  -0.14777	  -0.14759	  -0.15550	  -0.16003	  -0.16759	  -0.16395	  -0.16777	  -0.17611	  -0.17797	  -0.17365	  -0.18368	  -0.17921	  -0.18493	  -0.18314	  -0.17951	  -0.18471	  -0.17964	  -0.17314	  -0.17650	  -0.17637	  -0.17379	  -0.17077	  -0.16639	  -0.16948	  -0.15178	  -0.15016	  -0.14311	  -0.13909	  -0.14625	  -0.14681	  -0.17704	  -0.21659	  -0.27636	  -0.34402	  -0.42644	  -0.48935	  -0.55201	  -0.60182	  -0.63369	  -0.66131	  -0.67578	  -0.68407	  -0.68866	  -0.69308	  -0.69312	  -0.69229	  -0.69108	  -0.69341	  -0.69789	  -0.69965	  -0.70086	  -0.70082	  -0.70679	  -0.71184	  -0.71243	  -0.70263	  -0.70779	  -0.73640	  -0.77346	  -0.79525	  -0.92251	  -0.97618	  -0.70098	  -0.47652	  -0.30148	  -0.28479	  -0.17101	  -0.24289	  -0.11321	  -0.11293	  -0.06709	  -0.00606	   0.06383	   0.03468	   0.04353	  -0.00428	   0.10950	   0.06769	   0.05567	   0.07255	   0.04731	   0.04749	   0.01489	  -0.04381	  -0.06172	  -0.09518	  -0.17950	  -0.23779	  -0.35968	  -0.48261	  -0.61269	  -0.70347	  -0.76482	  -0.78194	  -0.80078	  -0.78543	  -0.77163	  -0.75839	  -0.72857	  -0.71225	  -0.70031	  -0.68224	  -0.65158	  -0.64259	  -0.63611	  -0.65312	  -0.63937	  -0.61609	  -0.63618	  -0.69956	  -0.74338	  -0.75239	  -0.79129	  -0.89859	  -0.95837	  -0.86741	  -0.61968	  -0.44150	  -0.44229	  -0.49781
  -0.13203	  -0.14051	  -0.14101	  -0.14264	  -0.14818	  -0.15303	  -0.15533	  -0.15666	  -0.15707	  -0.16186	  -0.16706	  -0.16777	  -0.16640	  -0.16876	  -0.16902	  -0.15908	  -0.16585	  -0.15523	  -0.15798	  -0.15248	  -0.15044	  -0.13861	  -0.14269	  -0.13299	  -0.13400	  -0.12814	  -0.11660	  -0.11274	  -0.11407	  -0.11275	  -0.14042	  -0.17475	  -0.23226	  -0.29359	  -0.37541	  -0.44679	  -0.51330	  -0.55702	  -0.59543	  -0.62274	  -0.63542	  -0.64568	  -0.65254	  -0.65598	  -0.65747	  -0.65627	  -0.65430	  -0.65746	  -0.66046	  -0.65868	  -0.65603	  -0.65689	  -0.66798	  -0.67770	  -0.68420	  -0.67919	  -0.68744	  -0.70547	  -0.71796	  -0.71102	  -0.79251	  -0.65520	  -0.46654	  -0.48097	  -0.36820	  -0.22197	  -0.09125	  -0.09217	  -0.08728	  -0.04894	   0.02071	  -0.01497	   0.06640	   0.03792	   0.08608	   0.09990	   0.09741	   0.09522	   0.06411	   0.07780	   0.07699	   0.05459	   0.03090	   0.00708	  -0.02110	  -0.07080	  -0.13487	  -0.22510	  -0.34893	  -0.47609	  -0.57633	  -0.67141	  -0.75006	  -0.77620	  -0.76925	  -0.77773	  -0.76388	  -0.75072	  -0.73111	  -0.69648	  -0.68962	  -0.67568	  -0.64528	  -0.63598	  -0.61831	  -0.63968	  -0.61734	  -0.62943	  -0.64133	  -0.68169	  -0.69232	  -0.61841	  -0.62428	  -0.68993	  -0.78826	  -0.80454	  -0.69024	  -0.63270	  -0.66252	  -0.59419
  -0.12628	  -0.13078	  -0.13405	  -0.13977	  -0.14265	  -0.14491	  -0.15521	  -0.14797	  -0.15396	  -0.15205	  -0.15642	  -0.15043	  -0.15731	  -0.15513	  -0.15600	  -0.15292	  -0.15193	  -0.14983	  -0.14473	  -0.13910	  -0.13754	  -0.13362	  -0.13437	  -0.12274	  -0.11163	  -0.11434	  -0.11013	  -0.10175	  -0.09399	  -0.10365	  -0.11578	  -0.15708	  -0.21771	  -0.28211	  -0.34650	  -0.43499	  -0.48800	  -0.54004	  -0.58034	  -0.59985	  -0.61668	  -0.62826	  -0.63598	  -0.63725	  -0.63813	  -0.64354	  -0.64247	  -0.64066	  -0.64082	  -0.64267	  -0.64716	  -0.64702	  -0.64197	  -0.64068	  -0.65008	  -0.67070	  -0.67613	  -0.67667	  -0.69196	  -0.72288	  -0.75976	  -0.81649	  -0.71126	  -0.35507	  -0.29084	  -0.28171	  -0.19690	  -0.11825	  -0.07556	  -0.02378	  -0.05857	   0.02528	   0.02886	   0.04453	   0.07686	   0.08849	   0.08868	   0.11474	   0.09761	   0.09014	   0.07736	   0.05391	   0.05604	   0.01836	  -0.00959	  -0.04588	  -0.10690	  -0.22081	  -0.32225	  -0.45661	  -0.56423	  -0.64970	  -0.71516	  -0.76349	  -0.76052	  -0.76994	  -0.75878	  -0.72813	  -0.72558	  -0.70556	  -0.68126	  -0.66776	  -0.65231	  -0.62719	  -0.62283	  -0.59526	  -0.62554	  -0.62826	  -0.62308	  -0.59689	  -0.66294	  -0.73548	  -0.74706	  -0.63393	  -0.55580	  -0.60382	  -0.69713	  -0.63089	  -0.50021	  -0.46667
  -0.12041	  -0.12917	  -0.12813	  -0.13274	  -0.13801	  -0.14155	  -0.14151	  -0.14710	  -0.14842	  -0.14093	  -0.14531	  -0.14801	  -0.14936	  -0.14401	  -0.14909	  -0.14992	  -0.13773	  -0.13998	  -0.13604	  -0.13202	  -0.12539	  -0.12193	  -0.12064	  -0.10524	  -0.10167	  -0.09303	  -0.09097	  -0.07545	  -0.07917	  -0.08029	  -0.09826	  -0.13254	  -0.18600	  -0.25097	  -0.33283	  -0.39507	  -0.46620	  -0.52004	  -0.55589	  -0.58159	  -0.60045	  -0.60594	  -0.61096	  -0.61835	  -0.61875	  -0.61815	  -0.61854	  -0.61831	  -0.62178	  -0.62685	  -0.62603	  -0.62491	  -0.62745	  -0.63407	  -0.63594	  -0.62723	  -0.61966	  -0.63689	  -0.67502	  -0.70723	  -0.73708	  -0.84683	  -0.53318	  -0.41108	  -0.33587	  -0.20482	  -0.22890	  -0.08405	  -0.02439	  -0.00790	   0.02862	   0.05731	   0.05670	   0.06757	   0.06832	   0.10486	   0.12660	   0.11602	   0.11576	   0.10854	   0.10237	   0.11684	   0.05394	   0.02982	   0.00874	  -0.03979	  -0.11165	  -0.17798	  -0.31295	  -0.44782	  -0.55107	  -0.65555	  -0.70680	  -0.74965	  -0.77334	  -0.77277	  -0.74782	  -0.74402	  -0.71481	  -0.68921	  -0.67713	  -0.67576	  -0.64252	  -0.61838	  -0.59982	  -0.61248	  -0.60541	  -0.56839	  -0.54375	  -0.56465	  -0.64554	  -0.66006	  -0.66612	  -0.72621	  -0.77339	  -0.80004	  -0.60348	  -0.35277	  -0.27255	  -0.32700
  -0.11924	  -0.12475	  -0.12303	  -0.13162	  -0.12931	  -0.13625	  -0.13303	  -0.14195	  -0.14608	  -0.13964	  -0.14171	  -0.13946	  -0.14591	  -0.14282	  -0.14115	  -0.13794	  -0.14231	  -0.13617	  -0.12891	  -0.12550	  -0.12107	  -0.11636	  -0.11102	  -0.10602	  -0.09475	  -0.08760	  -0.07964	  -0.07157	  -0.06181	  -0.08045	  -0.09004	  -0.12252	  -0.17179	  -0.24570	  -0.31613	  -0.38292	  -0.45110	  -0.49906	  -0.53776	  -0.56950	  -0.58656	  -0.59249	  -0.60197	  -0.60820	  -0.61020	  -0.60865	  -0.60808	  -0.60853	  -0.61169	  -0.61039	  -0.60693	  -0.60729	  -0.61605	  -0.62799	  -0.63249	  -0.62610	  -0.63271	  -0.64893	  -0.65858	  -0.64961	  -0.75669	  -0.66076	  -0.56597	  -0.47565	  -0.26914	  -0.15789	  -0.21713	  -0.19757	  -0.05930	  -0.02303	  -0.00413	   0.05667	   0.06871	   0.11160	   0.10165	   0.10380	   0.10099	   0.11402	   0.14005	   0.08999	   0.09528	   0.08867	   0.06866	   0.03951	   0.01220	  -0.04748	  -0.09080	  -0.17903	  -0.26868	  -0.41873	  -0.53925	  -0.63557	  -0.69626	  -0.74697	  -0.76696	  -0.76287	  -0.75391	  -0.73928	  -0.70846	  -0.68830	  -0.67485	  -0.65538	  -0.63631	  -0.62929	  -0.60164	  -0.61675	  -0.59808	  -0.57572	  -0.60589	  -0.63284	  -0.63158	  -0.56477	  -0.52575	  -0.60617	  -0.70122	  -0.70399	  -0.59662	  -0.55642	  -0.58670	  -0.54329
  -0.11821	  -0.11998	  -0.11914	  -0.12795	  -0.13098	  -0.13715	  -0.13980	  -0.14247	  -0.14092	  -0.14295	  -0.14421	  -0.13850	  -0.14362	  -0.13773	  -0.14101	  -0.14400	  -0.13588	  -0.13307	  -0.12787	  -0.12297	  -0.11772	  -0.11378	  -0.10836	  -0.09688	  -0.09078	  -0.08507	  -0.07138	  -0.06620	  -0.06264	  -0.06860	  -0.07922	  -0.11661	  -0.16843	  -0.23483	  -0.30615	  -0.38078	  -0.44181	  -0.49446	  -0.53497	  -0.55742	  -0.58146	  -0.58857	  -0.59277	  -0.59953	  -0.59848	  -0.60021	  -0.59823	  -0.59760	  -0.60231	  -0.60631	  -0.60673	  -0.60579	  -0.60731	  -0.61215	  -0.61528	  -0.60726	  -0.59800	  -0.61229	  -0.64901	  -0.68539	  -0.71440	  -0.69265	  -0.55137	  -0.40049	  -0.38880	  -0.30736	  -0.16423	  -0.10093	  -0.03366	  -0.01670	   0.03293	   0.06094	   0.07254	   0.11132	   0.11092	   0.10269	   0.14756	   0.10290	   0.10416	   0.11757	   0.09296	   0.09137	   0.07952	   0.04311	   0.03560	  -0.01309	  -0.07363	  -0.17594	  -0.27465	  -0.40899	  -0.52517	  -0.62808	  -0.68941	  -0.73058	  -0.76357	  -0.77644	  -0.73713	  -0.72205	  -0.70854	  -0.69055	  -0.67833	  -0.64884	  -0.63094	  -0.61766	  -0.59975	  -0.60684	  -0.59715	  -0.54160	  -0.52507	  -0.54898	  -0.60458	  -0.62327	  -0.63980	  -0.67127	  -0.72516	  -0.76021	  -0.58456	  -0.33292	  -0.22325	  -0.28511
  -0.12153	  -0.12388	  -0.12713	  -0.12868	  -0.12958	  -0.13029	  -0.13426	  -0.13431	  -0.13639	  -0.13869	  -0.14287	  -0.13601	  -0.13964	  -0.13667	  -0.13395	  -0.13774	  -0.13624	  -0.13448	  -0.12143	  -0.12027	  -0.11611	  -0.10857	  -0.10590	  -0.09975	  -0.09498	  -0.08445	  -0.07812	  -0.07024	  -0.06371	  -0.07156	  -0.07755	  -0.11319	  -0.15979	  -0.23236	  -0.30401	  -0.37718	  -0.44299	  -0.49243	  -0.53002	  -0.55604	  -0.56937	  -0.58553	  -0.58970	  -0.59280	  -0.59502	  -0.59886	  -0.60126	  -0.59804	  -0.59643	  -0.59916	  -0.60429	  -0.60466	  -0.59861	  -0.59183	  -0.59788	  -0.61949	  -0.63327	  -0.63342	  -0.64021	  -0.66556	  -0.71997	  -0.63198	  -0.81645	  -0.47229	  -0.30078	  -0.18530	  -0.13368	  -0.12116	  -0.04399	  -0.03020	  -0.00421	  -0.00528	   0.07338	   0.05356	   0.09021	   0.10801	   0.11110	   0.13035	   0.11734	   0.10396	   0.11566	   0.07557	   0.04278	   0.07195	   0.02422	  -0.01869	  -0.07634	  -0.16208	  -0.27775	  -0.39407	  -0.50616	  -0.62205	  -0.70311	  -0.73137	  -0.75938	  -0.74495	  -0.74291	  -0.72835	  -0.71379	  -0.69443	  -0.66582	  -0.65109	  -0.64288	  -0.61676	  -0.60779	  -0.57619	  -0.59315	  -0.61032	  -0.58871	  -0.55490	  -0.56969	  -0.65659	  -0.70357	  -0.61148	  -0.48629	  -0.46066	  -0.56067	  -0.56363	  -0.44213	  -0.37466
  -0.11446	  -0.11673	  -0.12384	  -0.11737	  -0.12510	  -0.13179	  -0.13729	  -0.13655	  -0.13998	  -0.13757	  -0.14119	  -0.14150	  -0.13830	  -0.14736	  -0.12981	  -0.13782	  -0.13503	  -0.12616	  -0.12488	  -0.11811	  -0.11235	  -0.10685	  -0.10745	  -0.09749	  -0.09188	  -0.08481	  -0.07548	  -0.07073	  -0.06009	  -0.06271	  -0.07812	  -0.11608	  -0.15568	  -0.22746	  -0.30427	  -0.37748	  -0.43892	  -0.48992	  -0.53055	  -0.55460	  -0.57260	  -0.58133	  -0.58880	  -0.59298	  -0.59496	  -0.59526	  -0.59505	  -0.59780	  -0.60154	  -0.60211	  -0.60020	  -0.60225	  -0.60703	  -0.60765	  -0.60540	  -0.59173	  -0.60077	  -0.62898	  -0.65796	  -0.66899	  -0.57446	  -0.77677	  -0.65050	  -0.48085	  -0.37174	  -0.21319	  -0.20823	  -0.00746	  -0.04468	   0.02647	   0.01562	   0.03479	   0.01567	   0.11736	   0.08747	   0.07435	   0.09495	   0.11600	   0.12806	   0.10587	   0.12402	   0.07085	   0.05640	   0.03078	   0.03285	  -0.02069	  -0.07792	  -0.15149	  -0.24578	  -0.37642	  -0.50966	  -0.61166	  -0.67530	  -0.73012	  -0.74865	  -0.74822	  -0.73645	  -0.72681	  -0.70223	  -0.68268	  -0.67441	  -0.65212	  -0.62538	  -0.61419	  -0.60615	  -0.60828	  -0.55920	  -0.53602	  -0.55114	  -0.58353	  -0.60204	  -0.59377	  -0.63257	  -0.74563	  -0.78300	  -0.65478	  -0.41000	  -0.28473	  -0.34052	  -0.38407
  -0.10442	  -0.11267	  -0.11316	  -0.12453	  -0.12705	  -0.13206	  -0.13398	  -0.13473	  -0.13001	  -0.14030	  -0.13539	  -0.13835	  -0.13805	  -0.14182	  -0.13847	  -0.14141	  -0.13807	  -0.13623	  -0.13071	  -0.13143	  -0.12404	  -0.11709	  -0.11551	  -0.11069	  -0.09990	  -0.09189	  -0.08495	  -0.07877	  -0.07804	  -0.08115	  -0.09254	  -0.13168	  -0.18118	  -0.24298	  -0.32381	  -0.39562	  -0.46363	  -0.50880	  -0.54690	  -0.57810	  -0.59474	  -0.60444	  -0.60893	  -0.61580	  -0.62102	  -0.61742	  -0.61494	  -0.61766	  -0.61897	  -0.61754	  -0.61339	  -0.61610	  -0.62380	  -0.63242	  -0.63768	  -0.63071	  -0.63633	  -0.65384	  -0.66463	  -0.65356	  -0.74004	  -0.67575	  -0.56280	  -0.37253	  -0.35158	  -0.29306	  -0.15468	  -0.11167	  -0.03878	  -0.01361	   0.00743	  -0.01687	   0.05061	   0.08360	   0.07745	   0.08377	   0.09116	   0.06676	   0.10139	   0.07202	   0.04520	   0.06445	   0.03793	   0.01258	   0.00943	  -0.06145	  -0.08452	  -0.19583	  -0.29696	  -0.42271	  -0.52194	  -0.62915	  -0.71239	  -0.74168	  -0.74746	  -0.75524	  -0.75290	  -0.73910	  -0.71041	  -0.69095	  -0.68264	  -0.65865	  -0.63736	  -0.61611	  -0.61438	  -0.61048	  -0.60494	  -0.58308	  -0.58996	  -0.62080	  -0.60643	  -0.54517	  -0.51693	  -0.58599	  -0.68529	  -0.68583	  -0.58782	  -0.54383	  -0.59084	  -0.53707
  -0.10164	  -0.11302	  -0.11074	  -0.11785	  -0.12039	  -0.12461	  -0.12986	  -0.13500	  -0.12797	  -0.12984	  -0.13131	  -0.13692	  -0.13751	  -0.13829	  -0.13591	  -0.13677	  -0.13393	  -0.13992	  -0.12600	  -0.12189	  -0.12088	  -0.11971	  -0.11450	  -0.10947	  -0.10401	  -0.10329	  -0.09626	  -0.08210	  -0.08141	  -0.09079	  -0.11016	  -0.13688	  -0.19081	  -0.25704	  -0.33219	  -0.41202	  -0.47026	  -0.52597	  -0.56168	  -0.58486	  -0.60387	  -0.61430	  -0.61907	  -0.62450	  -0.62704	  -0.62970	  -0.62739	  -0.62618	  -0.62877	  -0.63095	  -0.63175	  -0.62490	  -0.62637	  -0.63454	  -0.64418	  -0.65205	  -0.64917	  -0.65451	  -0.67631	  -0.69116	  -0.70248	  -0.78623	  -0.62862	  -0.44705	  -0.30378	  -0.19509	  -0.15078	  -0.09433	  -0.06862	  -0.08748	  -0.02523	  -0.01197	   0.04493	   0.05399	   0.02594	   0.05465	   0.07339	   0.02917	   0.07353	   0.04945	   0.05595	   0.05023	   0.02029	  -0.01455	  -0.02799	  -0.08344	  -0.12517	  -0.20126	  -0.30406	  -0.44898	  -0.54783	  -0.66125	  -0.71895	  -0.75955	  -0.76805	  -0.77421	  -0.75344	  -0.74794	  -0.72423	  -0.69743	  -0.68429	  -0.66705	  -0.65178	  -0.63451	  -0.60991	  -0.61284	  -0.62095	  -0.59346	  -0.57755	  -0.58940	  -0.64681	  -0.65472	  -0.56618	  -0.52632	  -0.49622	  -0.63824	  -0.64829	  -0.52420	  -0.46384	  -0.50792
